title,description,link,query
바다가 보내는 기후 위기 신호 '바다에서 온 메시지'에 귀 기울이다 - 대한민국 정책브리핑,"<a href=""https://news.google.com/rss/articles/CBMiakFVX3lxTE9sTGtIY0Znb2xLZEdGNTBRYXU4ZFhzSzZFUGxTTW52WWpDN2p6cldzcHVsdkxVYXhXZXB6R1gtTS1pajl1clJrZFVOaG1VN2ZJblk1MWRHVDQycXlxTzVWaTZrbmowWHVwMlE?oc=5"" target=""_blank"">바다가 보내는 기후 위기 신호 '바다에서 온 메시지'에 귀 기울이다</a>&nbsp;&nbsp;<font color=""#6f6f6f"">대한민국 정책브리핑</font>",https://news.google.com/rss/articles/CBMiakFVX3lxTE9sTGtIY0Znb2xLZEdGNTBRYXU4ZFhzSzZFUGxTTW52WWpDN2p6cldzcHVsdkxVYXhXZXB6R1gtTS1pajl1clJrZFVOaG1VN2ZJblk1MWRHVDQycXlxTzVWaTZrbmowWHVwMlE?oc=5,기후변화
"“오늘을 관측해, 내일을 보호한다” - 환경일보","<a href=""https://news.google.com/rss/articles/CBMiaEFVX3lxTFBEM0xmc0lNaEhkb3lSRDVhS2hielFmWDVTd3RES214am9zRExYVE9pV1o5Z292QVU3QU1pU1o4aUE4WkZxbk1SOGhTdm9YSXBwN09FMkpqZllhZkM5TnlBaWJ3SlBJdnF6?oc=5"" target=""_blank"">“오늘을 관측해, 내일을 보호한다”</a>&nbsp;&nbsp;<font color=""#6f6f6f"">환경일보</font>",https://news.google.com/rss/articles/CBMiaEFVX3lxTFBEM0xmc0lNaEhkb3lSRDVhS2hielFmWDVTd3RES214am9zRExYVE9pV1o5Z292QVU3QU1pU1o4aUE4WkZxbk1SOGhTdm9YSXBwN09FMkpqZllhZkM5TnlBaWJ3SlBJdnF6?oc=5,기후변화
"광주기후에너지진흥원, '기후변화교육교사연구회 발대식' 힘찬 출발 - 전자신문","<a href=""https://news.google.com/rss/articles/CBMiTkFVX3lxTE10elJJblFIcnlMS21DblJXXzlIZXlXRGpNYkpjNGFqVWRVeGtaU3NwU3ZzclFiNVNWNm91RmZLSTFuQmFJMEEzV0lIQVhodw?oc=5"" target=""_blank"">광주기후에너지진흥원, '기후변화교육교사연구회 발대식' 힘찬 출발</a>&nbsp;&nbsp;<font color=""#6f6f6f"">전자신문</font>",https://news.google.com/rss/articles/CBMiTkFVX3lxTE10elJJblFIcnlMS21DblJXXzlIZXlXRGpNYkpjNGFqVWRVeGtaU3NwU3ZzclFiNVNWNm91RmZLSTFuQmFJMEEzV0lIQVhodw?oc=5,기후변화
"중국 과학자들, 아시아 13만년 기후변화 비밀을 풀었다 - 넷제로뉴스","<a href=""https://news.google.com/rss/articles/CBMiakFVX3lxTE1OLUp0dGFXaks2b0RHQ0RJLTdUY1RzX3lqNkxxWXRjMkdIUl9GcHo3a2pMOUwyeTZvZkZZTTlZRFhMVjJFMUhERXVFNTJsMFA5MDl6U2NKX1RkSS1hYTlvcXFwNGNFUnRtcnfSAW5BVV95cUxPamtSM0pSUE96UEtMTEh2V2c3VjJJWWRHWGRRNlBvekJNalluTnVrVTRpNURzN001QVdWS3NfWV9iVkp0QjJPUURPMGZRVUgxaXZSd2ltTFJxNjZIR2JZTTJEbl9YZVB5OUhlMkt4QQ?oc=5"" target=""_blank"">중국 과학자들, 아시아 13만년 기후변화 비밀을 풀었다</a>&nbsp;&nbsp;<font color=""#6f6f6f"">넷제로뉴스</font>",https://news.google.com/rss/articles/CBMiakFVX3lxTE1OLUp0dGFXaks2b0RHQ0RJLTdUY1RzX3lqNkxxWXRjMkdIUl9GcHo3a2pMOUwyeTZvZkZZTTlZRFhMVjJFMUhERXVFNTJsMFA5MDl6U2NKX1RkSS1hYTlvcXFwNGNFUnRtcnfSAW5BVV95cUxPamtSM0pSUE96UEtMTEh2V2c3VjJJWWRHWGRRNlBvekJNalluTnVrVTRpNURzN001QVdWS3NfWV9iVkp0QjJPUURPMGZRVUgxaXZSd2ltTFJxNjZIR2JZTTJEbl9YZVB5OUhlMkt4QQ?oc=5,기후변화
"한국기후변화연구원, 기후 정책 연구과제 11건 선정 - 강원일보","<a href=""https://news.google.com/rss/articles/CBMiYkFVX3lxTE9GRmtlTnpqUy15d2RlUEJMUlUzMEdBaEZ3S2gyNFRlRlRERXhfbFNFYUpyRFRzYmZvTWtLcFlfUk1vb1EwZXNFZ0I1Y3FfNkRGTFFuWmNESkxkNFBIaDcxSzd3?oc=5"" target=""_blank"">한국기후변화연구원, 기후 정책 연구과제 11건 선정</a>&nbsp;&nbsp;<font color=""#6f6f6f"">강원일보</font>",https://news.google.com/rss/articles/CBMiYkFVX3lxTE9GRmtlTnpqUy15d2RlUEJMUlUzMEdBaEZ3S2gyNFRlRlRERXhfbFNFYUpyRFRzYmZvTWtLcFlfUk1vb1EwZXNFZ0I1Y3FfNkRGTFFuWmNESkxkNFBIaDcxSzd3?oc=5,기후변화
"[사이테크+] ""300만년 기후변화 재구성…온실가스보다 바다 영향이 더 컸다"" - v.daum.net","<a href=""https://news.google.com/rss/articles/CBMiS0FVX3lxTFBQM2VpMzM0S1VyeVpRN2FEMnpEZGZQSzFSZ0ZkbGxrUExsY1I2dE9YeDdxU1l3Y1BfM1hjU2dtNm9hYkhGNnVSZ3N5cw?oc=5"" target=""_blank"">[사이테크+] ""300만년 기후변화 재구성…온실가스보다 바다 영향이 더 컸다""</a>&nbsp;&nbsp;<font color=""#6f6f6f"">v.daum.net</font>",https://news.google.com/rss/articles/CBMiS0FVX3lxTFBQM2VpMzM0S1VyeVpRN2FEMnpEZGZQSzFSZ0ZkbGxrUExsY1I2dE9YeDdxU1l3Y1BfM1hjU2dtNm9hYkhGNnVSZ3N5cw?oc=5,기후변화
"오픈클로 쇼크, AI 구독 시대 끝났다…반도체는 웃는다 [AI 에이전트 혁명] - 글로벌이코노믹","<a href=""https://news.google.com/rss/articles/CBMiiAFBVV95cUxPNzUzSlQ1ZDVsdjJDcVNPNzItbkNsV1FCZWdlWVhnQXA0eHZRQVhCWlF5RVBiWTlweF90WjNKYWZDdXFNYTVVdU1jZmhiN0d3N2FVbWNtVlpPRDJ6OFU1T2Iyd2lsdTNXRnVBSjFJdnBZenJPOENtRmpDai1NZEtTQVBBUzdTbXpO?oc=5"" target=""_blank"">오픈클로 쇼크, AI 구독 시대 끝났다…반도체는 웃는다 [AI 에이전트 혁명]</a>&nbsp;&nbsp;<font color=""#6f6f6f"">글로벌이코노믹</font>",https://news.google.com/rss/articles/CBMiiAFBVV95cUxPNzUzSlQ1ZDVsdjJDcVNPNzItbkNsV1FCZWdlWVhnQXA0eHZRQVhCWlF5RVBiWTlweF90WjNKYWZDdXFNYTVVdU1jZmhiN0d3N2FVbWNtVlpPRDJ6OFU1T2Iyd2lsdTNXRnVBSjFJdnBZenJPOENtRmpDai1NZEtTQVBBUzdTbXpO?oc=5,반도체
"최태원 ""2030년까지 반도체 부족... 하이닉스, 美증시 상장도 검토"" - 조선일보","<a href=""https://news.google.com/rss/articles/CBMijwFBVV95cUxORmxaakhzdGxRTW9haENRaW9ReE4zMkhCUXVoZk5oa2M3ekhTdkRMVHFnNEVQSnVubGNTR1cxSEItX0tnR3BKWTB3Z2ttek5XYlhRVkRRUVhpUTFlWWc1QXRYanBLenhXT2tEaXRqS09fNjZyMFo0MHM2c0swMm5vQXY0QzRFcGo2bFVWcE5Kbw?oc=5"" target=""_blank"">최태원 ""2030년까지 반도체 부족... 하이닉스, 美증시 상장도 검토""</a>&nbsp;&nbsp;<font color=""#6f6f6f"">조선일보</font>",https://news.google.com/rss/articles/CBMijwFBVV95cUxORmxaakhzdGxRTW9haENRaW9ReE4zMkhCUXVoZk5oa2M3ekhTdkRMVHFnNEVQSnVubGNTR1cxSEItX0tnR3BKWTB3Z2ttek5XYlhRVkRRUVhpUTFlWWc1QXRYanBLenhXT2tEaXRqS09fNjZyMFo0MHM2c0swMm5vQXY0QzRFcGo2bFVWcE5Kbw?oc=5,반도체
머스크 “반도체 직접 만들겠다” - 중앙일보,"<a href=""https://news.google.com/rss/articles/CBMiVkFVX3lxTE15Z2lsMkFvSnc2NXF3TE9pZ2JoR3cxMm5ZWFBaRHZPWEhaWndUUk5TcUUwb2NQVE4yZ0VobjBEY0RwQ0ZkTjFPelY1OVY5aENxOXI0VkV3?oc=5"" target=""_blank"">머스크 “반도체 직접 만들겠다”</a>&nbsp;&nbsp;<font color=""#6f6f6f"">중앙일보</font>",https://news.google.com/rss/articles/CBMiVkFVX3lxTE15Z2lsMkFvSnc2NXF3TE9pZ2JoR3cxMm5ZWFBaRHZPWEhaWndUUk5TcUUwb2NQVE4yZ0VobjBEY0RwQ0ZkTjFPelY1OVY5aENxOXI0VkV3?oc=5,반도체
"삼성전자, 'GaN 전력반도체' 양산…파운드리 영토 확장 - 디일렉","<a href=""https://news.google.com/rss/articles/CBMiZkFVX3lxTE96R0tILUJNc0tXbWZ4Zk05MjlveV8xR3NHQnJfMG14Rnhmc2txN01BdExid3ZzTDdXY0I1c29DWlAtZDYtNTAzOEh5SmJJNlNYaVJLTHRtZXVWdTRpREFnQUVnWkR3UQ?oc=5"" target=""_blank"">삼성전자, 'GaN 전력반도체' 양산…파운드리 영토 확장</a>&nbsp;&nbsp;<font color=""#6f6f6f"">디일렉</font>",https://news.google.com/rss/articles/CBMiZkFVX3lxTE96R0tILUJNc0tXbWZ4Zk05MjlveV8xR3NHQnJfMG14Rnhmc2txN01BdExid3ZzTDdXY0I1c29DWlAtZDYtNTAzOEh5SmJJNlNYaVJLTHRtZXVWdTRpREFnQUVnWkR3UQ?oc=5,반도체
이란 전쟁 여파 반도체까지 뻗나…삼성·SK '초비상' - 한국경제,"<a href=""https://news.google.com/rss/articles/CBMiWkFVX3lxTE51dVZJTzJHSjg1UnktWnVaaUJHOWsyaXFOR1JuM0djN2IxT0FqcU5GOG9JV0dKWHJkQnluQ1JQNFRCWnRxQlBSRkJPOVE2UkN3WmZHWWNGek11UdIBVEFVX3lxTE5WQnNPZFhRcWt4eHo0WnVSdzBHVFpMRXgybFVDLVN3YUhzejFNcnZERmpTWVB1TFZ5U1hIa1JQOTVJa2FyNEZQcERGZHkyaUU2c1ZtSQ?oc=5"" target=""_blank"">이란 전쟁 여파 반도체까지 뻗나…삼성·SK '초비상'</a>&nbsp;&nbsp;<font color=""#6f6f6f"">한국경제</font>",https://news.google.com/rss/articles/CBMiWkFVX3lxTE51dVZJTzJHSjg1UnktWnVaaUJHOWsyaXFOR1JuM0djN2IxT0FqcU5GOG9JV0dKWHJkQnluQ1JQNFRCWnRxQlBSRkJPOVE2UkN3WmZHWWNGek11UdIBVEFVX3lxTE5WQnNPZFhRcWt4eHo0WnVSdzBHVFpMRXgybFVDLVN3YUhzejFNcnZERmpTWVB1TFZ5U1hIa1JQOTVJa2FyNEZQcERGZHkyaUU2c1ZtSQ?oc=5,반도체
"머스크, 반도체 직접 만든다…""연봉 3.7억+주식"" 파격 채용 - v.daum.net","<a href=""https://news.google.com/rss/articles/CBMiT0FVX3lxTE9RVUtEcENodk5xUEdEWGJ4V3hTY0VKdkNUMGt2NnZWekRJV3VkNWJsNmhQN3U2OENVdEJtUnlVcnF4VHFYM1FiNkdyazlNUmM?oc=5"" target=""_blank"">머스크, 반도체 직접 만든다…""연봉 3.7억+주식"" 파격 채용</a>&nbsp;&nbsp;<font color=""#6f6f6f"">v.daum.net</font>",https://news.google.com/rss/articles/CBMiT0FVX3lxTE9RVUtEcENodk5xUEdEWGJ4V3hTY0VKdkNUMGt2NnZWekRJV3VkNWJsNmhQN3U2OENVdEJtUnlVcnF4VHFYM1FiNkdyazlNUmM?oc=5,반도체
'슈퍼마이크로' 충격에 반도체 지수 2%대 하락 … 메모리주도 급락 - 뉴데일리 경제,"<a href=""https://news.google.com/rss/articles/CBMie0FVX3lxTE1qYVBkOTBoenZZSHZXYmF6NFRQMFVMTF9falBPSUZLVkpWVXZHajc1dmtybkZldWVHQ01aZW54d3FybG9XWldpX1VLeG5IcXFfT3RYNjBpbXZfX1dLX2dFWm56cWsxU1RFSG1WX19ueF9IWHRqcGNyLTlCNA?oc=5"" target=""_blank"">'슈퍼마이크로' 충격에 반도체 지수 2%대 하락 … 메모리주도 급락</a>&nbsp;&nbsp;<font color=""#6f6f6f"">뉴데일리 경제</font>",https://news.google.com/rss/articles/CBMie0FVX3lxTE1qYVBkOTBoenZZSHZXYmF6NFRQMFVMTF9falBPSUZLVkpWVXZHajc1dmtybkZldWVHQ01aZW54d3FybG9XWldpX1VLeG5IcXFfT3RYNjBpbXZfX1dLX2dFWm56cWsxU1RFSG1WX19ueF9IWHRqcGNyLTlCNA?oc=5,반도체
"'K-엔비디아' 육성, 10조 원 AI·반도체 투자 - 전체 | 카드/한컷 - 대한민국 정책브리핑","<a href=""https://news.google.com/rss/articles/CBMiiwFBVV95cUxQc3MwanM4TWx5QXVZTW9lTDZFbXlINkNkb3lCTmw1UmpFLWgyeU9nOVYtX183RExJNGFwd3FrQ3h6WHpSdFRjTzBKdFRuUk9NMFJXZDcxZ18xX1ZTQ2pXS0V2Wk5UdDg5UDJsWmlENGFQYUFMbTl0blYyN3k5MVhpQjYwcUsyaEEyd1pV?oc=5"" target=""_blank"">'K-엔비디아' 육성, 10조 원 AI·반도체 투자 - 전체 | 카드/한컷</a>&nbsp;&nbsp;<font color=""#6f6f6f"">대한민국 정책브리핑</font>",https://news.google.com/rss/articles/CBMiiwFBVV95cUxQc3MwanM4TWx5QXVZTW9lTDZFbXlINkNkb3lCTmw1UmpFLWgyeU9nOVYtX183RExJNGFwd3FrQ3h6WHpSdFRjTzBKdFRuUk9NMFJXZDcxZ18xX1ZTQ2pXS0V2Wk5UdDg5UDJsWmlENGFQYUFMbTl0blYyN3k5MVhpQjYwcUsyaEEyd1pV?oc=5,반도체
이사 보수 한도 늘린 한미반도체···이사회 기술형 인재 ‘無’ - 시사저널e,"<a href=""https://news.google.com/rss/articles/CBMidkFVX3lxTFB4ZEZYV3lsdEpzeWl6WW9JN3RHUEJEZ1VmdzBXM0ZDR0FTWEZzdENJNWhzWXV5dmN1V1RwdUtJOC1jY3d2dUhMcWNwNU9MRWVZck52eU9DNEpPTzhzb2xIWlJPalVvV3ItUG43S3Y4bDVfQlJsM1HSAXZBVV95cUxQeGRGWFd5bHRKc3lpellvSTd0R1BCRGdVZncwVzNGQ0dBU1hGc3RDSTVoc1l1eXZjdVdUcHVLSTgtY2N3dnVITHFjcDVPTEVlWXJOdnlPQzRKT084c29sSFpST2pVb1dyLVBuN0t2OGw1X0JSbDNR?oc=5"" target=""_blank"">이사 보수 한도 늘린 한미반도체···이사회 기술형 인재 ‘無’</a>&nbsp;&nbsp;<font color=""#6f6f6f"">시사저널e</font>",https://news.google.com/rss/articles/CBMidkFVX3lxTFB4ZEZYV3lsdEpzeWl6WW9JN3RHUEJEZ1VmdzBXM0ZDR0FTWEZzdENJNWhzWXV5dmN1V1RwdUtJOC1jY3d2dUhMcWNwNU9MRWVZck52eU9DNEpPTzhzb2xIWlJPalVvV3ItUG43S3Y4bDVfQlJsM1HSAXZBVV95cUxQeGRGWFd5bHRKc3lpellvSTd0R1BCRGdVZncwVzNGQ0dBU1hGc3RDSTVoc1l1eXZjdVdUcHVLSTgtY2N3dnVITHFjcDVPTEVlWXJOdnlPQzRKT084c29sSFpST2pVb1dyLVBuN0t2OGw1X0JSbDNR?oc=5,반도체
GTC 2026에서 만난 삼성전자 AI 반도체의 미래 - samsung.com,"<a href=""https://news.google.com/rss/articles/CBMi3AFBVV95cUxOcksyem83Vm1LU2dzSFgtMzV3TFF4bmhscHFGNldqZU44SGhlWXRERURCeFJzNl9UZXp4RDZYMGZobkNScGZuVkpYTjlTNzE5NGtDOVh0MF9SWGlPQXZXdy1HTlZOb25lMGRIZUV1QlZuTDBpWHM2MlMxazJodVQ5Y3V6SlJkSnpaSnlqSDdZNm1xZW4zVlBtc1ZyME5jemdnQ25VaVpJeWpLYVF5d183STJkY3dDdVVGbEVnc0lhLWF3OHpnNUFJek4zbzFGcHZmYWlqYkFBcVpGS09G?oc=5"" target=""_blank"">GTC 2026에서 만난 삼성전자 AI 반도체의 미래</a>&nbsp;&nbsp;<font color=""#6f6f6f"">samsung.com</font>",https://news.google.com/rss/articles/CBMi3AFBVV95cUxOcksyem83Vm1LU2dzSFgtMzV3TFF4bmhscHFGNldqZU44SGhlWXRERURCeFJzNl9UZXp4RDZYMGZobkNScGZuVkpYTjlTNzE5NGtDOVh0MF9SWGlPQXZXdy1HTlZOb25lMGRIZUV1QlZuTDBpWHM2MlMxazJodVQ5Y3V6SlJkSnpaSnlqSDdZNm1xZW4zVlBtc1ZyME5jemdnQ25VaVpJeWpLYVF5d183STJkY3dDdVVGbEVnc0lhLWF3OHpnNUFJek4zbzFGcHZmYWlqYkFBcVpGS09G?oc=5,반도체
"""20년치 우주 방사선도 거뜬"" 공동연구팀, 우주용 AI 반도체 92.6% 정확 - 헬로디디","<a href=""https://news.google.com/rss/articles/CBMiakFVX3lxTFAxcENTVjNzbWVGS2JyakJtVnN5MFZCekNHNGptU2NoSE5CYVRCS0FuSTRaYkREQWVEMGVNUGNOR2c1WHZ2Q3Y0WDRLT0UyTVJ4TnhLQWVmZEJSUlEtcjFyalNQYU1WeHhFc1E?oc=5"" target=""_blank"">""20년치 우주 방사선도 거뜬"" 공동연구팀, 우주용 AI 반도체 92.6% 정확</a>&nbsp;&nbsp;<font color=""#6f6f6f"">헬로디디</font>",https://news.google.com/rss/articles/CBMiakFVX3lxTFAxcENTVjNzbWVGS2JyakJtVnN5MFZCekNHNGptU2NoSE5CYVRCS0FuSTRaYkREQWVEMGVNUGNOR2c1WHZ2Q3Y0WDRLT0UyTVJ4TnhLQWVmZEJSUlEtcjFyalNQYU1WeHhFc1E?oc=5,반도체
이란전쟁發 반도체 공급망 타격…AI 투자 1.5조달러 '흔들' [공급망 위기] - 글로벌이코노믹,"<a href=""https://news.google.com/rss/articles/CBMiiAFBVV95cUxQWEVRWHlqbEhWQURKMDd3WlRMdVFxZkFkZUVBTDJPYk4zaVYtOXhseklDOE93al9HWjNGc3hLVm5CSHJYU1lWZmcyUWQ4Q0JNUkc5RE5jelRQajZITWRaV2lwWWZBNjlHXzd6VmtEM1F0M3RVcENFUTBEbUtEdTNMWmpWbEp3U0Uz?oc=5"" target=""_blank"">이란전쟁發 반도체 공급망 타격…AI 투자 1.5조달러 '흔들' [공급망 위기]</a>&nbsp;&nbsp;<font color=""#6f6f6f"">글로벌이코노믹</font>",https://news.google.com/rss/articles/CBMiiAFBVV95cUxQWEVRWHlqbEhWQURKMDd3WlRMdVFxZkFkZUVBTDJPYk4zaVYtOXhseklDOE93al9HWjNGc3hLVm5CSHJYU1lWZmcyUWQ4Q0JNUkc5RE5jelRQajZITWRaV2lwWWZBNjlHXzd6VmtEM1F0M3RVcENFUTBEbUtEdTNMWmpWbEp3U0Uz?oc=5,반도체
성과급에 뿔난 삼성 노조 “반도체 생산 중단할 수도” - 조선일보,"<a href=""https://news.google.com/rss/articles/CBMigwFBVV95cUxQbHNDc3NDTEtlS2U0WFNlMW9OWGN0Y2ZpU2pkWmJFV05YbmJoMF9sYUxNbUVybWxBSUVWSzRjWF9KTnRzYWhheWlCVXptVHZnaFJoWUlwZ1hVZWE3V2JlNHZaNzJJYjNkUUxocHBBQkJWc1JvQVVVSnNMYm5FMEZSNk1kb9IBlwFBVV95cUxPTzFzS015Z2xLZzVhSzNuMk9pUlFTTzN2MFRMS1c1cG1ZdnFSUHFOSjBfbWJDV3hhdE1JR0VoT2cyLVhOYTN3N1Qta2N3bXlRSnJDM3dPekZwLVdUWDVHNnlCOHE0Q05ael9KdG1yN2t0Q29UU1Nqdi1rS0ZGWjZYMkZNSWIxQjljRUtFZnNtTTFITkx4amdr?oc=5"" target=""_blank"">성과급에 뿔난 삼성 노조 “반도체 생산 중단할 수도”</a>&nbsp;&nbsp;<font color=""#6f6f6f"">조선일보</font>",https://news.google.com/rss/articles/CBMigwFBVV95cUxQbHNDc3NDTEtlS2U0WFNlMW9OWGN0Y2ZpU2pkWmJFV05YbmJoMF9sYUxNbUVybWxBSUVWSzRjWF9KTnRzYWhheWlCVXptVHZnaFJoWUlwZ1hVZWE3V2JlNHZaNzJJYjNkUUxocHBBQkJWc1JvQVVVSnNMYm5FMEZSNk1kb9IBlwFBVV95cUxPTzFzS015Z2xLZzVhSzNuMk9pUlFTTzN2MFRMS1c1cG1ZdnFSUHFOSjBfbWJDV3hhdE1JR0VoT2cyLVhOYTN3N1Qta2N3bXlRSnJDM3dPekZwLVdUWDVHNnlCOHE0Q05ael9KdG1yN2t0Q29UU1Nqdi1rS0ZGWjZYMkZNSWIxQjljRUtFZnNtTTFITkx4amdr?oc=5,반도체
코스피와 반도체 그리고 이중 양극화 - 오피니언 | 뉴스 - 대한민국 정책브리핑,"<a href=""https://news.google.com/rss/articles/CBMijgFBVV95cUxQUXJuTUpidU9xNlJCRzBrbUJjMzdQV2tCZzBjeTRNR2lXYU1DR0J3WVdYTXVVSDVacDdKRklINmhfb21yTUZnZmtnYmV4bUlNR0VhSlgwaGhQbGE3RG9DMFJTOVl6RWhGNHItdk1yVGQzUXA2eU42TFRjMmh1MWNTOUdDQ0VyVzNfdFpMYXJR?oc=5"" target=""_blank"">코스피와 반도체 그리고 이중 양극화 - 오피니언 | 뉴스</a>&nbsp;&nbsp;<font color=""#6f6f6f"">대한민국 정책브리핑</font>",https://news.google.com/rss/articles/CBMijgFBVV95cUxQUXJuTUpidU9xNlJCRzBrbUJjMzdQV2tCZzBjeTRNR2lXYU1DR0J3WVdYTXVVSDVacDdKRklINmhfb21yTUZnZmtnYmV4bUlNR0VhSlgwaGhQbGE3RG9DMFJTOVl6RWhGNHItdk1yVGQzUXA2eU42TFRjMmh1MWNTOUdDQ0VyVzNfdFpMYXJR?oc=5,반도체
"파네시아-KAIST, 링크 반도체로 AX 실현 MOU - 디일렉","<a href=""https://news.google.com/rss/articles/CBMiZkFVX3lxTE5ZUWM2RWQweTB2T1Y0REhoVkpEMzVnRzQtUV9iWU1ZQk53RnB5ei1hM0RYd2VIZGpsQUg0QzkxaGdaLWhmZ0ZRU1daeXpyMDZrNTl4enBuT1FjM3VxaFViRlpfeGxSZw?oc=5"" target=""_blank"">파네시아-KAIST, 링크 반도체로 AX 실현 MOU</a>&nbsp;&nbsp;<font color=""#6f6f6f"">디일렉</font>",https://news.google.com/rss/articles/CBMiZkFVX3lxTE5ZUWM2RWQweTB2T1Y0REhoVkpEMzVnRzQtUV9iWU1ZQk53RnB5ei1hM0RYd2VIZGpsQUg0QzkxaGdaLWhmZ0ZRU1daeXpyMDZrNTl4enBuT1FjM3VxaFViRlpfeGxSZw?oc=5,반도체
‘사통팔달 용인’ 도로 대전환 청신호… 반도체 클러스터 연결 강화된다 - v.daum.net,"<a href=""https://news.google.com/rss/articles/CBMiRkFVX3lxTFA0WGtzMGktdTZvYU1uNlp6UU1vSlZ1cklfMWJsaGdwYk55Q2VjMDRfOU5oZjRwNUlxTEIzWnI2MzdYTXpiT1E?oc=5"" target=""_blank"">‘사통팔달 용인’ 도로 대전환 청신호… 반도체 클러스터 연결 강화된다</a>&nbsp;&nbsp;<font color=""#6f6f6f"">v.daum.net</font>",https://news.google.com/rss/articles/CBMiRkFVX3lxTFA0WGtzMGktdTZvYU1uNlp6UU1vSlZ1cklfMWJsaGdwYk55Q2VjMDRfOU5oZjRwNUlxTEIzWnI2MzdYTXpiT1E?oc=5,반도체
코스피 7000 가능한가... 반도체 슈퍼사이클 vs 외국인 45조 매도 - 글로벌이코노믹,"<a href=""https://news.google.com/rss/articles/CBMiiAFBVV95cUxNN01vVC16Y3ZuUjFjbjFJZEFGMmM4MEJOTXBaMldDcmxHbV9JYXN1bnpEWGF1Ry1vSGhlZ0RjaFVabzdSYklfS0FLY1RwMGpBRU93TTlrczdNc3lKRnVtSVZaSVhDdkxPOHBNbDRZd19LU2ZTZk9sMVRLVUMyTmZvdm9zcUoyRlcz?oc=5"" target=""_blank"">코스피 7000 가능한가... 반도체 슈퍼사이클 vs 외국인 45조 매도</a>&nbsp;&nbsp;<font color=""#6f6f6f"">글로벌이코노믹</font>",https://news.google.com/rss/articles/CBMiiAFBVV95cUxNN01vVC16Y3ZuUjFjbjFJZEFGMmM4MEJOTXBaMldDcmxHbV9JYXN1bnpEWGF1Ry1vSGhlZ0RjaFVabzdSYklfS0FLY1RwMGpBRU93TTlrczdNc3lKRnVtSVZaSVhDdkxPOHBNbDRZd19LU2ZTZk9sMVRLVUMyTmZvdm9zcUoyRlcz?oc=5,반도체
우주 방사선도 견디는 '차세대 AI 반도체 소자' 세계 첫 검증 - 대한민국 정책브리핑,"<a href=""https://news.google.com/rss/articles/CBMibEFVX3lxTE03QURJaWhGNmdtWFdWWjVfR1JFVXktZzVTUHR5bllCYVN5ZEsxY3FBaVZsV1A1djYyWXo4c0R2Q3JUWjExdXhSc3B3VDV0SmZKcEtqY0V3TnlIQTF4aDZnSlpOS3phVGY1Rm41aw?oc=5"" target=""_blank"">우주 방사선도 견디는 '차세대 AI 반도체 소자' 세계 첫 검증</a>&nbsp;&nbsp;<font color=""#6f6f6f"">대한민국 정책브리핑</font>",https://news.google.com/rss/articles/CBMibEFVX3lxTE03QURJaWhGNmdtWFdWWjVfR1JFVXktZzVTUHR5bllCYVN5ZEsxY3FBaVZsV1A1djYyWXo4c0R2Q3JUWjExdXhSc3B3VDV0SmZKcEtqY0V3TnlIQTF4aDZnSlpOS3phVGY1Rm41aw?oc=5,반도체
"[AI 반도체 대란] 삼성전자, 반도체 '5년 장기계약' 꺼냈다…AI 메모리 공급난 ""출구가 없다"" - 글로벌이코노믹","<a href=""https://news.google.com/rss/articles/CBMiiAFBVV95cUxNTUtia1VkYkZZaXhIRl83NUdQZXh3SVBNRFo4bi1aUWFnbW1EalNIbWhRcUhLSHpCcDJDOTloeTdPUGwzcllIVkFLdEozWEl5RkV4VzZmSFlvSnlJek1VcE11RVpIUmdCMFY3bzIxMXIyc2lTUjIzeXdTZVhVWUhjaWxBRkZ2VjVS?oc=5"" target=""_blank"">[AI 반도체 대란] 삼성전자, 반도체 '5년 장기계약' 꺼냈다…AI 메모리 공급난 ""출구가 없다""</a>&nbsp;&nbsp;<font color=""#6f6f6f"">글로벌이코노믹</font>",https://news.google.com/rss/articles/CBMiiAFBVV95cUxNTUtia1VkYkZZaXhIRl83NUdQZXh3SVBNRFo4bi1aUWFnbW1EalNIbWhRcUhLSHpCcDJDOTloeTdPUGwzcllIVkFLdEozWEl5RkV4VzZmSFlvSnlJek1VcE11RVpIUmdCMFY3bzIxMXIyc2lTUjIzeXdTZVhVWUhjaWxBRkZ2VjVS?oc=5,반도체
